number,n,p,corr,method,beta,s1,s21,s22,s23,s24,s25,s3,s1_selected,s2_selected,s3_selected,no_selected,vselec_method,s1_prop,s2_prop,s3_prop
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,12,12,70,AIC,1,0.6,0.6
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,12,18,64,AIC,1,0.6,0.9
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,16,17,61,AIC,1,0.8,0.85
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,14,14,66,AIC,1,0.7,0.7
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,15,13,66,AIC,1,0.75,0.65
3,100,200,0.3,1,close,5,4,4,4,4,4,20,3,14,14,68,AIC,0.6,0.7,0.7
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,13,17,64,AIC,1,0.65,0.85
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,8,10,77,AIC,0.8,0.4,0.5
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,12,12,70,AIC,1,0.6,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,6,15,74,AIC,0.8,0.3,0.75
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,14,14,66,AIC,1,0.7,0.7
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,10,14,71,AIC,0.8,0.5,0.7
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,11,15,68,AIC,1,0.55,0.75
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,16,18,60,AIC,1,0.8,0.9
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,9,15,70,AIC,1,0.45,0.75
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,12,10,73,AIC,0.8,0.6,0.5
4,100,300,0.3,1,close,5,4,4,4,4,4,20,2,11,11,75,AIC,0.4,0.55,0.55
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,8,13,74,AIC,0.8,0.4,0.65
4,100,300,0.3,1,close,5,4,4,4,4,4,20,3,13,11,72,AIC,0.6,0.65,0.55
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,11,13,71,AIC,0.8,0.55,0.65
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,12,12,70,AIC,1,0.6,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,14,13,67,AIC,1,0.7,0.65
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,15,12,67,AIC,1,0.75,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,12,9,74,AIC,0.8,0.6,0.45
4,100,300,0.3,1,close,5,4,4,4,4,4,20,2,11,13,73,AIC,0.4,0.55,0.65
4,100,300,0.3,1,close,5,4,4,4,4,4,20,3,12,12,72,AIC,0.6,0.6,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,2,9,10,78,AIC,0.4,0.45,0.5
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,7,13,75,AIC,0.8,0.35,0.65
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,14,12,69,AIC,0.8,0.7,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,12,12,71,AIC,0.8,0.6,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,10,13,71,AIC,1,0.5,0.65
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,5,12,77,AIC,1,0.25,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,13,16,65,AIC,1,0.65,0.8
4,100,300,0.3,1,close,5,4,4,4,4,4,20,2,12,14,71,AIC,0.4,0.6,0.7
4,100,300,0.3,1,close,5,4,4,4,4,4,20,3,8,11,77,AIC,0.6,0.4,0.55
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,10,14,71,AIC,0.8,0.5,0.7
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,15,12,68,AIC,0.8,0.75,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,10,14,70,AIC,1,0.5,0.7
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,5,14,75,AIC,1,0.25,0.7
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,11,11,73,AIC,0.8,0.55,0.55
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,13,12,69,AIC,1,0.65,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,3,8,10,78,AIC,0.6,0.4,0.5
4,100,300,0.3,1,close,5,4,4,4,4,4,20,3,10,12,74,AIC,0.6,0.5,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,12,11,72,AIC,0.8,0.6,0.55
4,100,300,0.3,1,close,5,4,4,4,4,4,20,3,9,11,76,AIC,0.6,0.45,0.55
4,100,300,0.3,1,close,5,4,4,4,4,4,20,3,11,11,74,AIC,0.6,0.55,0.55
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,13,13,68,AIC,1,0.65,0.65
4,100,300,0.3,1,close,5,4,4,4,4,4,20,3,10,12,74,AIC,0.6,0.5,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,10,12,73,AIC,0.8,0.5,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,7,9,78,AIC,1,0.35,0.45
4,100,300,0.3,1,close,5,4,4,4,4,4,20,3,11,13,72,AIC,0.6,0.55,0.65
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,11,11,72,AIC,1,0.55,0.55
4,100,300,0.3,1,close,5,4,4,4,4,4,20,2,11,10,76,AIC,0.4,0.55,0.5
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,9,13,72,AIC,1,0.45,0.65
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,15,10,70,AIC,0.8,0.75,0.5
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,13,12,70,AIC,0.8,0.65,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,3,12,12,72,AIC,0.6,0.6,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,10,9,75,AIC,1,0.5,0.45
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,11,13,71,AIC,0.8,0.55,0.65
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,11,11,73,AIC,0.8,0.55,0.55
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,14,11,69,AIC,1,0.7,0.55
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,9,16,70,AIC,0.8,0.45,0.8
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,13,14,67,AIC,1,0.65,0.7
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,10,14,71,AIC,0.8,0.5,0.7
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,12,12,70,AIC,1,0.6,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,7,11,77,AIC,0.8,0.35,0.55
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,9,12,73,AIC,1,0.45,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,12,13,70,AIC,0.8,0.6,0.65
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,14,9,71,AIC,1,0.7,0.45
4,100,300,0.3,1,close,5,4,4,4,4,4,20,2,15,13,69,AIC,0.4,0.75,0.65
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,12,18,64,AIC,1,0.6,0.9
4,100,300,0.3,1,close,5,4,4,4,4,4,20,3,10,12,74,AIC,0.6,0.5,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,2,10,9,78,AIC,0.4,0.5,0.45
4,100,300,0.3,1,close,5,4,4,4,4,4,20,3,10,11,75,AIC,0.6,0.5,0.55
4,100,300,0.3,1,close,5,4,4,4,4,4,20,3,11,14,71,AIC,0.6,0.55,0.7
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,9,10,76,AIC,0.8,0.45,0.5
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,11,12,71,AIC,1,0.55,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,3,12,12,72,AIC,0.6,0.6,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,3,10,15,71,AIC,0.6,0.5,0.75
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,12,12,70,AIC,1,0.6,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,10,11,73,AIC,1,0.5,0.55
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,10,10,75,AIC,0.8,0.5,0.5
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,9,15,70,AIC,1,0.45,0.75
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,13,15,67,AIC,0.8,0.65,0.75
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,11,8,76,AIC,0.8,0.55,0.4
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,8,13,74,AIC,0.8,0.4,0.65
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,10,13,71,AIC,1,0.5,0.65
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,11,12,72,AIC,0.8,0.55,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,3,11,13,72,AIC,0.6,0.55,0.65
4,100,300,0.3,1,close,5,4,4,4,4,4,20,3,11,12,73,AIC,0.6,0.55,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,1,15,16,67,AIC,0.2,0.75,0.8
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,9,13,73,AIC,0.8,0.45,0.65
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,13,14,67,AIC,1,0.65,0.7
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,13,10,72,AIC,0.8,0.65,0.5
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,11,9,75,AIC,0.8,0.55,0.45
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,12,14,68,AIC,1,0.6,0.7
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,7,9,79,AIC,0.8,0.35,0.45
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,10,12,73,AIC,0.8,0.5,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,14,16,64,AIC,1,0.7,0.8
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,8,12,74,AIC,1,0.4,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,4,11,11,73,AIC,0.8,0.55,0.55
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,7,12,75,AIC,1,0.35,0.6
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,11,9,74,AIC,1,0.55,0.45
4,100,300,0.3,1,close,5,4,4,4,4,4,20,3,12,10,74,AIC,0.6,0.6,0.5
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,14,14,66,AIC,1,0.7,0.7
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,9,11,74,AIC,1,0.45,0.55
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,10,15,69,AIC,1,0.5,0.75
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,0,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,0,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,0,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,0,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,0,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,0,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,0,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,0,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,0,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,29,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,46,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,50,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,48,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,34,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,27,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,42,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,50,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,51,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
6,100,100,0.5,1,close,5,4,4,4,4,4,20,5,20,20,20,AIC,1,1,1
