number,n,p,corr,method,beta,s1,s21,s22,s23,s24,s25,s3,s1_selected,s2_selected,s3_selected,no_selected,cv_lambda,vselec_method,s1_prop,s2_prop,s3_prop
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,10,29,0.05151244429388444,Lasso,1,0.8,1
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,7,9,17,0.097817742856318,Lasso,1,0.7,0.9
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,6,7,15,0.097817742856318,Lasso,1,0.6,0.7
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,9,23,0.07098472391887985,Lasso,1,0.8,0.9
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,9,32,0.04754435641726351,Lasso,1,0.8,0.9
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,10,8,28,0.06046979937611886,Lasso,1,1,0.8
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,7,9,21,0.09028268205951054,Lasso,1,0.7,0.9
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,10,8,26,0.07098472391887985,Lasso,1,1,0.8
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,9,9,43,0.040501639441524254,Lasso,1,0.9,0.9
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,7,9,20,0.06551665447917689,Lasso,1,0.7,0.9
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,7,5,33,0.05581171178009765,Lasso,1,0.7,0.5
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,6,7,16,0.12441054484015628,Lasso,1,0.6,0.7
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,9,10,16,0.09028268205951054,Lasso,1,0.9,1
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,10,9,21,0.09028268205951054,Lasso,1,1,0.9
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,9,7,27,0.06046979937611887,Lasso,1,0.9,0.7
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,7,0.13479394282689977,Lasso,1,0.8,0.7
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,25,0.06551665447917689,Lasso,1,0.8,0.7
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,19,0.08332805932591805,Lasso,1,0.8,0.7
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,6,8,24,0.08332805932591807,Lasso,1,0.6,0.8
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,7,5,19,0.09028268205951054,Lasso,1,0.7,0.5
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,6,7,17,0.08332805932591805,Lasso,1,0.6,0.7
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,6,20,0.08332805932591805,Lasso,1,0.8,0.6
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,9,5,17,0.097817742856318,Lasso,1,0.9,0.5
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,4,7,25,0.09028268205951054,Lasso,1,0.4,0.7
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,9,16,0.097817742856318,Lasso,1,0.8,0.9
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,15,0.08332805932591805,Lasso,1,0.8,0.7
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,7,6,16,0.08332805932591805,Lasso,1,0.7,0.6
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,6,9,40,0.040501639441524254,Lasso,1,0.6,0.9
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,7,6,19,0.09028268205951054,Lasso,1,0.7,0.6
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,9,9,31,0.05151244429388444,Lasso,1,0.9,0.9
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,7,5,22,0.07098472391887985,Lasso,1,0.7,0.5
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,9,9,26,0.055811711780097646,Lasso,1,0.9,0.9
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,7,7,19,0.097817742856318,Lasso,1,0.7,0.7
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,6,5,10,0.13479394282689977,Lasso,1,0.6,0.5
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,9,21,0.0769091625617282,Lasso,1,0.8,0.9
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,7,9,35,0.04388193684298046,Lasso,1,0.7,0.9
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,14,0.09028268205951054,Lasso,1,0.8,0.7
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,7,8,20,0.09028268205951054,Lasso,1,0.7,0.8
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,7,7,20,0.09028268205951054,Lasso,1,0.7,0.7
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,7,8,13,0.10598168551525448,Lasso,1,0.7,0.8
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,9,5,23,0.0769091625617282,Lasso,1,0.9,0.5
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,8,25,0.09028268205951054,Lasso,1,0.8,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,9,8,66,0.019685839448573526,Lasso,1,0.9,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,7,15,0.1460439470477822,Lasso,1,0.7,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,6,35,0.10598168551525448,Lasso,1,0.8,0.6
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,10,38,0.097817742856318,Lasso,1,0.7,1
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,49,0.04754435641726351,Lasso,1,0.8,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,41,0.05581171178009765,Lasso,1,0.8,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,10,9,49,0.04754435641726351,Lasso,1,1,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,9,7,24,0.13479394282689977,Lasso,1,0.9,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,8,24,0.11482699699126035,Lasso,1,0.7,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,8,29,0.11482699699126032,Lasso,1,0.7,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,6,9,44,0.07098472391887985,Lasso,1,0.6,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,3,7,16,0.13479394282689977,Lasso,1,0.3,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,7,48,0.04388193684298046,Lasso,1,0.7,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,9,9,61,0.03738173188026989,Lasso,1,0.9,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,8,53,0.04754435641726352,Lasso,1,0.7,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,8,15,0.1460439470477822,Lasso,1,0.8,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,9,24,0.10598168551525448,Lasso,1,0.7,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,5,45,0.05581171178009765,Lasso,1,0.7,0.5
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,9,10,35,0.0769091625617282,Lasso,1,0.9,1
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,5,6,40,0.08332805932591805,Lasso,1,0.5,0.6
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,8,37,0.09028268205951054,Lasso,1,0.8,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,9,7,21,0.11482699699126034,Lasso,1,0.9,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,10,10,175,5.523859724622305e-17,Lasso,1,1,1
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,7,19,0.13479394282689977,Lasso,1,0.7,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,9,46,0.05581171178009765,Lasso,1,0.8,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,54,0.05151244429388444,Lasso,1,0.8,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,5,6,42,0.06046979937611887,Lasso,1,0.5,0.6
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,9,8,36,0.0769091625617282,Lasso,1,0.9,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,10,38,0.07098472391887985,Lasso,1,0.8,1
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,6,6,24,0.10598168551525448,Lasso,1,0.6,0.6
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,4,36,0.06551665447917689,Lasso,1,0.7,0.4
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,9,9,24,0.11482699699126034,Lasso,1,0.9,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,5,8,21,0.1460439470477822,Lasso,1,0.5,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,54,0.03738173188026989,Lasso,1,0.8,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,8,62,0.03184439837668466,Lasso,1,0.8,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,5,7,24,0.12441054484015628,Lasso,1,0.5,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,6,9,30,0.13479394282689977,Lasso,1,0.6,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,7,41,0.0769091625617282,Lasso,1,0.7,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,6,9,22,0.13479394282689977,Lasso,1,0.6,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,8,38,0.07098472391887985,Lasso,1,0.7,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,9,31,0.097817742856318,Lasso,1,0.8,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,6,9,41,0.07098472391887985,Lasso,1,0.6,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,9,4,33,0.09028268205951054,Lasso,1,0.9,0.4
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,2,4,7,0.18574755961717593,Lasso,1,0.2,0.4
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,30,0.097817742856318,Lasso,1,0.8,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,6,41,0.07098472391887985,Lasso,1,0.8,0.6
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,6,5,18,0.10598168551525448,Lasso,1,0.6,0.5
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,9,29,0.09781774285631802,Lasso,1,0.7,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,7,19,0.1460439470477822,Lasso,1,0.7,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,4,6,35,0.09028268205951054,Lasso,1,0.4,0.6
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,9,5,24,0.10598168551525448,Lasso,1,0.9,0.5
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,5,6,26,0.097817742856318,Lasso,1,0.5,0.6
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,7,39,0.0769091625617282,Lasso,1,0.7,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,6,26,0.12441054484015628,Lasso,1,0.8,0.6
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,6,9,26,0.11482699699126035,Lasso,1,0.6,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,6,9,28,0.09028268205951054,Lasso,1,0.6,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,6,23,0.1059816855152545,Lasso,1,0.8,0.6
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,9,19,0.12441054484015628,Lasso,1,0.8,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,6,9,50,0.04754435641726351,Lasso,1,0.6,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,8,42,0.06046979937611887,Lasso,1,0.8,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,9,7,46,0.04050163944152425,Lasso,1,0.9,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,8,41,0.07098472391887985,Lasso,1,0.8,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,6,7,27,0.10598168551525448,Lasso,1,0.6,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,34,0.09028268205951054,Lasso,1,0.8,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,8,54,0.04388193684298046,Lasso,1,0.7,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,77,0.010366889261210325,Lasso,1,0.8,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,9,36,0.09028268205951052,Lasso,1,0.8,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,9,17,0.13479394282689977,Lasso,1,0.7,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,8,52,0.03738173188026989,Lasso,1,0.8,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,9,33,0.09028268205951054,Lasso,1,0.8,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,9,7,30,0.09028268205951054,Lasso,1,0.9,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,9,8,68,0.019685839448573526,Lasso,1,0.9,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,9,52,0.06046979937611886,Lasso,1,0.8,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,9,6,23,0.1460439470477822,Lasso,1,0.9,0.6
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,7,20,0.1460439470477822,Lasso,1,0.7,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,8,23,0.11482699699126034,Lasso,1,0.8,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,6,4,23,0.12441054484015626,Lasso,1,0.6,0.4
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,9,9,49,0.040501639441524254,Lasso,1,0.9,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,6,7,36,0.0769091625617282,Lasso,1,0.6,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,9,9,32,0.06551665447917689,Lasso,1,0.9,0.9
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,10,5,14,0.17143912115085488,Lasso,1,1,0.5
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,4,6,22,0.12441054484015628,Lasso,1,0.4,0.6
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,10,10,51,0.040501639441524254,Lasso,1,1,1
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,5,8,23,0.13479394282689977,Lasso,1,0.5,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,8,50,0.05151244429388444,Lasso,1,0.7,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,8,32,0.09028268205951054,Lasso,1,0.7,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,6,6,29,0.08332805932591805,Lasso,1,0.6,0.6
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,6,5,24,0.12441054484015628,Lasso,1,0.6,0.5
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,6,6,42,0.07690916256172821,Lasso,1,0.6,0.6
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,9,7,28,0.09028268205951054,Lasso,1,0.9,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,6,30,0.11482699699126034,Lasso,1,0.7,0.6
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,8,17,0.13479394282689977,Lasso,1,0.7,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,10,8,24,0.12441054484015628,Lasso,1,1,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,6,23,0.11482699699126034,Lasso,1,0.7,0.6
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,8,72,0.01816940702282152,Lasso,1,0.7,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,8,36,0.09028268205951054,Lasso,1,0.7,0.8
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,7,5,50,0.06551665447917689,Lasso,1,0.7,0.5
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,6,10,41,0.05151244429388444,Lasso,1,0.6,1
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,9,7,28,0.09028268205951054,Lasso,1,0.9,0.7
123,100,200,0.3,2,wide,5,2,2,2,2,2,10,5,8,10,41,0.0769091625617282,Lasso,1,0.8,1
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,7,52,0.06551665447917689,Lasso,1,0.6,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,29,0.1460439470477822,Lasso,1,0.8,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,10,4,27,0.1582328851132841,Lasso,1,1,0.4
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,8,33,0.13479394282689977,Lasso,1,0.6,0.8
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,6,45,0.08332805932591805,Lasso,1,0.6,0.6
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,5,28,0.1582328851132841,Lasso,1,0.6,0.5
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,4,6,36,0.12441054484015628,Lasso,1,0.4,0.6
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,7,6,51,0.07098472391887985,Lasso,1,0.7,0.6
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,5,6,19,0.17143912115085486,Lasso,1,0.5,0.6
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,10,10,275,5.523859724622305e-17,Lasso,1,1,1
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,25,0.11482699699126034,Lasso,1,0.8,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,4,5,42,0.08332805932591805,Lasso,1,0.4,0.5
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,118,9.338701122660063e-15,Lasso,1,0.8,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,9,8,121,5.3283676380058e-15,Lasso,1,0.9,0.8
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,7,7,64,0.03184439837668466,Lasso,1,0.7,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,8,17,0.17143912115085486,Lasso,1,0.6,0.8
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,10,47,0.06551665447917689,Lasso,1,0.6,1
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,7,3,32,0.13479394282689977,Lasso,1,0.7,0.3
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,9,9,21,0.1857475596171759,Lasso,1,0.9,0.9
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,2,18,0.1582328851132841,Lasso,1,0.8,0.2
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,5,46,0.07098472391887985,Lasso,1,0.6,0.5
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,9,6,53,0.05581171178009765,Lasso,1,0.9,0.6
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,9,6,40,0.10598168551525448,Lasso,1,0.9,0.6
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,7,7,38,0.09028268205951054,Lasso,1,0.7,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,5,5,33,0.13479394282689977,Lasso,1,0.5,0.5
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,9,8,24,0.12441054484015628,Lasso,1,0.9,0.8
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,5,7,34,0.13479394282689977,Lasso,1,0.5,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,9,6,37,0.07098472391887985,Lasso,1,0.9,0.6
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,9,39,0.08332805932591805,Lasso,1,0.8,0.9
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,6,54,0.0769091625617282,Lasso,1,0.6,0.6
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,5,27,0.1582328851132841,Lasso,1,0.6,0.5
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,8,50,0.0769091625617282,Lasso,1,0.6,0.8
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,5,7,23,0.15823288511328412,Lasso,1,0.5,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,7,7,42,0.08332805932591805,Lasso,1,0.7,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,8,40,0.097817742856318,Lasso,1,0.8,0.8
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,4,5,27,0.11482699699126032,Lasso,1,0.4,0.5
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,4,8,18,0.1582328851132841,Lasso,1,0.4,0.8
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,7,6,36,0.11482699699126034,Lasso,1,0.7,0.6
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,5,7,36,0.11482699699126034,Lasso,1,0.5,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,9,45,0.0769091625617282,Lasso,1,0.6,0.9
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,26,0.1460439470477822,Lasso,1,0.8,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,10,47,0.0769091625617282,Lasso,1,0.6,1
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,4,16,0.17143912115085486,Lasso,1,0.8,0.4
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,9,5,72,0.019685839448573526,Lasso,1,0.9,0.5
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,4,9,31,0.13479394282689977,Lasso,1,0.4,0.9
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,7,6,41,0.11482699699126034,Lasso,1,0.7,0.6
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,7,6,21,0.1460439470477822,Lasso,1,0.7,0.6
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,9,9,36,0.11482699699126034,Lasso,1,0.9,0.9
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,5,5,25,0.13479394282689977,Lasso,1,0.5,0.5
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,7,35,0.0769091625617282,Lasso,1,0.6,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,8,36,0.09028268205951054,Lasso,1,0.6,0.8
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,7,24,0.17143912115085486,Lasso,1,0.6,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,8,65,0.023108955094702267,Lasso,1,0.8,0.8
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,36,0.09781774285631799,Lasso,1,0.8,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,5,6,39,0.08332805932591805,Lasso,1,0.5,0.6
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,7,37,0.12441054484015628,Lasso,1,0.6,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,5,33,0.12441054484015628,Lasso,1,0.8,0.5
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,40,0.09028268205951054,Lasso,1,0.8,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,4,8,32,0.1460439470477822,Lasso,1,0.4,0.8
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,7,9,40,0.09028268205951054,Lasso,1,0.7,0.9
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,7,36,0.08332805932591805,Lasso,1,0.6,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,9,55,0.05151244429388444,Lasso,1,0.8,0.9
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,5,8,28,0.12441054484015628,Lasso,1,0.5,0.8
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,7,8,40,0.0769091625617282,Lasso,1,0.7,0.8
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,5,9,40,0.10598168551525448,Lasso,1,0.5,0.9
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,4,34,0.12441054484015628,Lasso,1,0.6,0.4
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,52,0.08332805932591805,Lasso,1,0.8,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,9,10,66,0.02310895509470227,Lasso,1,0.9,1
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,30,0.11482699699126034,Lasso,1,0.8,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,6,44,0.08332805932591805,Lasso,1,0.6,0.6
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,7,8,44,0.09028268205951054,Lasso,1,0.7,0.8
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,8,28,0.10598168551525448,Lasso,1,0.8,0.8
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,9,7,45,0.09028268205951055,Lasso,1,0.9,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,7,6,23,0.17143912115085486,Lasso,1,0.7,0.6
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,10,7,47,0.05151244429388444,Lasso,1,1,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,9,41,0.09028268205951054,Lasso,1,0.8,0.9
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,7,7,23,0.13479394282689977,Lasso,1,0.7,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,4,6,37,0.097817742856318,Lasso,1,0.4,0.6
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,7,9,32,0.10598168551525448,Lasso,1,0.7,0.9
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,9,8,48,0.0769091625617282,Lasso,1,0.9,0.8
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,4,31,0.097817742856318,Lasso,1,0.8,0.4
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,9,114,1.510656020779084e-14,Lasso,1,0.6,0.9
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,9,37,0.09028268205951054,Lasso,1,0.8,0.9
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,7,6,32,0.11482699699126035,Lasso,1,0.7,0.6
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,7,6,40,0.10598168551525448,Lasso,1,0.7,0.6
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,7,31,0.1582328851132841,Lasso,1,0.6,0.7
